Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
402	-50.53945	-92.54702	42.00757	1.589269	0.3354568	0.649446	0.350554	0.1126046
408	-53.06187	-96.37407	43.31219	1.562088	0.03031215	0.263867	0.736133	0.1590175
414	-47.92734	-91.58455	43.65721	0.5440991	0.3463416	0.835991	0.164009	0.3183853
420	-48.12934	-91.70384	43.5745	1.035524	0.1385282	0.95866	0.0413398	0.2252537
426	-49.88562	-94.37367	44.48805	0.1401969	0.2062706	0.92107	0.0789301	0.5679506
432	-53.61195	-97.46044	43.84849	0.7211742	0.2293089	0.327039	0.672961	0.4725841
438	-53.03595	-97.4842	44.44825	0.08914729	0.1554898	0.936956	0.0630442	0.9523979
444	-55.13715	-97.84979	42.71265	0.5836591	1.050761	0.92924	0.0707595	0.6163948
450	-47.06281	-90.98406	43.92125	0.1581278	0.3002595	0.718104	0.281896	1.005564
456	-52.41071	-95.49708	43.08637	0.8404566	0.3047019	0.718104	0.281896	1.138986
462	-45.91109	-88.51534	42.60425	0.4994903	1.27152	0.932662	0.0673385	0.6023681
468	-49.41666	-92.79577	43.3791	0.3192267	0.5518563	0.820689	0.179311	0.9104833
474	-49.66845	-94.16952	44.50107	0.1952563	0.1579649	0.910695	0.0893052	0.7477066
480	-53.32946	-96.41259	43.08313	0.2972814	0.597149	0.5774	0.4226	1.153968
486	-46.41122	-91.14827	44.73705	0.4310072	0.06370399	0.748123	0.251877	0.4417578
492	-48.18563	-91.79549	43.60987	1.096017	0.1592749	0.700095	0.299905	0.3266705
498	-54.04918	-97.90753	43.85835	1.096017	0.07631787	0.435715	0.564285	0.2673914
504	-54.96515	-97.93669	42.97153	1.676383	0.1774828	0.7752	0.2248	0.3285922
510	-49.44807	-93.13775	43.68968	1.151254	0.1025084	0.368394	0.631606	0.2689644
516	-53.48512	-96.40503	42.91991	1.521219	0.1822127	0.380466	0.619534	0.2169882
522	-55.88827	-99.70855	43.82028	1.204054	0.09340949	0.665204	0.334796	0.4222825
528	-53.65418	-96.98608	43.3319	0.07239916	0.5503759	0.758764	0.241236	1.194324
534	-55.41493	-98.0158	42.60087	0.3363406	1.508706	0.499717	0.500283	0.5038696
540	-46.55416	-91.38581	44.83165	0.2139362	0.09063599	0.923252	0.076748	0.4544921
546	-45.35696	-89.37055	44.01359	0.3602517	0.2959239	0.901484	0.0985159	0.6281055
552	-48.6898	-93.01317	44.32337	0.8204853	0.06086439	0.39387	0.60613	0.3639248
558	-51.14975	-95.16224	44.01248	1.059127	0.05100611	0.845531	0.154469	0.2638618
564	-46.48594	-90.77647	44.29053	0.395282	0.1757223	0.500525	0.499475	0.3649869
570	-45.64318	-89.73833	44.09515	0.3003684	0.2971522	0.901193	0.0988071	0.4589973
576	-54.41458	-96.67272	42.25814	0.03918238	2.371282	0.80698	0.19302	0.7805252
582	-50.5429	-93.56153	43.01863	0.5972007	0.7679187	0.982558	0.0174418	0.5707718
588	-51.7063	-95.28249	43.57619	1.070509	0.2019544	0.982558	0.0174418	0.5381386
594	-51.50551	-95.13392	43.62841	0.4786278	0.4353579	0.981321	0.0186789	0.5648419
600	-56.1944	-95.5076	39.31321	1.144459	9.463576	0.989499	0.0105007	0.3820724
606	-51.05644	-93.18703	42.13059	1.152266	1.085594	0.992061	0.00793882	0.5449358
612	-56.04133	-100.4459	44.40456	0.7614036	0.05829094	0.667774	0.332226	0.6467454
618	-51.38433	-95.35804	43.97371	0.1308331	0.4062593	0.821469	0.178531	0.7015786
624	-48.81263	-92.47961	43.66698	0.06097131	0.6591346	0.88358	0.11642	0.3763433
630	-51.93992	-96.5237	44.58378	0.1161489	0.1688614	0.436603	0.563397	0.6807687
