Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
0	-50.97966	-94.23485	43.25518	0.4173829	0.4975051	0.920293	0.0797067	1.027081
6	-49.28429	-92.74124	43.45695	0.3073069	0.5415335	0.867417	0.132583	0.8528285
12	-53.77672	-97.4783	43.70158	0.6323108	0.2548576	0.836465	0.163535	0.8497874
18	-58.18112	-100.6543	42.47317	0.648776	1.182866	0.98611	0.01389	0.7214098
24	-58.2002	-100.2964	42.09618	0.4012529	1.040443	0.964813	0.0351873	1.447767
30	-56.05097	-98.7369	42.68592	0.9222372	0.78072	0.769446	0.230554	0.5264738
36	-54.09154	-96.7796	42.68805	0.9351345	0.7409145	0.727876	0.272124	0.6443803
42	-51.18898	-95.47811	44.28913	0.4662326	0.1441335	0.622134	0.377866	0.7311442
48	-55.6206	-99.36358	43.74298	0.8347494	0.1441335	0.511342	0.488658	0.9518679
54	-56.71997	-100.8673	44.14734	0.2356131	0.2595471	0.533039	0.466961	0.7698129
60	-58.28825	-102.0151	43.72682	0.2647771	0.4158331	0.320588	0.679412	0.8376017
66	-59.04925	-101.8274	42.77815	1.184528	0.5221905	0.979959	0.0200411	0.5455697
72	-63.01714	-106.5944	43.57728	1.443932	0.09709989	0.976965	0.0230348	0.4821683
78	-54.49002	-98.33882	43.84881	1.443932	0.01693678	0.976965	0.0230348	0.3294034
84	-57.2266	-100.2312	43.00458	1.651462	0.1472769	0.691125	0.308875	0.2619129
90	-56.86935	-100.2935	43.42412	1.713916	0.01184851	0.31834	0.68166	0.2428395
96	-53.4444	-97.09541	43.65101	1.53338	0.0295098	0.422395	0.577605	0.2696357
102	-59.44685	-103.2053	43.75848	0.5644579	0.324087	0.749196	0.250804	0.5908488
108	-54.7574	-98.51684	43.75945	0.1636658	0.2590822	0.89744	0.10256	1.2378
114	-57.55885	-101.3561	43.79721	0.1322117	0.2590822	0.668575	0.331425	1.232495
120	-54.12706	-98.34648	44.21942	0.6295427	0.1365604	0.968535	0.0314652	0.5953495
126	-55.3216	-98.53675	43.21514	0.3729493	0.4670509	0.835612	0.164388	1.152933
132	-58.85278	-101.0582	42.20546	1.093054	0.7015865	0.930903	0.0690969	0.1723373
